time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s)
2.545,-0.0176,0.001,1,0,0,0
2.55,-0.0186,0,0.9946,0,0,0
2.555,-0.0166,-0.001,0.9976,0,0,0
2.56,-0.02,-0.0005,0.9956,0,0,0
2.565,-0.0166,0,0.9976,0,0,0
2.57,-0.019,0,0.9956,0,0,0
2.575,-0.0186,-0.0029,0.9956,0,0,0
2.58,-0.0171,-0.0005,0.9966,0,0,0
2.585,-0.0176,0,0.999,0,0,0
2.59,-0.0161,0,0.9971,0,0,0
2.595,-0.0176,0,0.9995,0,0,0
2.6,-0.0176,-0.0005,0.9956,0,0,0
2.605,-0.0195,-0.0005,0.9976,0,0,0
2.61,-0.0195,0.001,0.9966,0,0,0
2.615,-0.0166,-0.0005,0.9985,0,0,0
2.62,-0.0186,-0.0005,0.9941,0,0,0
2.625,-0.0186,0,0.998,0,0,0
2.63,-0.0181,0.0005,0.9971,0,0,0
2.635,-0.0146,-0.0005,0.998,0,0,0
2.64,-0.0205,-0.0005,0.9966,0,0,0
2.645,-0.0181,0.001,0.9966,0,0,0
2.65,-0.0181,0,0.998,0,0,0
2.655,-0.0176,0,0.9976,0,0,0
2.66,-0.0176,0,0.9971,0,0,0
2.665,-0.0186,-0.002,0.9966,0,0,0
2.67,-0.0205,-0.001,0.9946,0,0,0
2.675,-0.0181,0,0.9941,0,0,0
2.68,-0.0186,-0.002,0.9937,0,0,0
2.685,-0.0171,-0.001,0.9966,0,0,0
2.69,-0.0176,-0.001,0.999,0,0,0
2.695,-0.0171,-0.0024,0.9956,0,0,0
2.7,-0.0186,-0.0005,0.9951,0,0,0
2.705,-0.0171,-0.0005,0.9971,0,0,0
2.71,-0.0176,0.0015,0.998,0,0,0
2.715,-0.0161,-0.001,0.9971,0,0,0
2.72,-0.0186,0,0.9995,0,0,0
2.725,-0.0195,0,0.9971,0,0,0
2.73,-0.0171,0,0.9985,0,0,0
2.735,-0.0186,-0.001,0.9976,0,0,0
2.74,-0.019,-0.001,0.9961,0,0,0
2.745,-0.0166,-0.0024,0.9946,0,0,0
2.75,-0.019,0.0005,0.998,0,0,0
2.755,-0.019,0,1.0005,0,0,0
2.76,-0.0166,0,0.9995,0,0,0
2.765,-0.0176,0,0.9966,0,0,0
2.77,-0.019,-0.0005,0.9951,0,0,0
2.775,-0.0171,0.001,0.9971,0,0,0
2.78,-0.0176,0.0029,0.9966,0,0,0
2.785,-0.0186,0,0.9941,0,0,0
2.79,-0.0171,-0.0015,0.998,0,0,0
2.795,-0.0166,0,0.9941,0,0,0
2.8,-0.0176,0,0.9985,0,0,0
2.805,-0.0156,0,0.9966,0,0,0
2.81,-0.0176,-0.0005,0.9971,0,0,0
2.815,-0.0171,-0.0015,0.998,0,0,0
2.82,-0.0171,0.001,0.9971,0,0,0
2.825,-0.0166,-0.002,0.9985,0,0,0
2.83,-0.019,0.001,0.998,0,0,0
2.835,-0.0166,-0.0005,0.999,0,0,0
2.84,-0.0156,0,0.9961,0,0,0
2.845,-0.0161,-0.0015,0.9976,0,0,0
2.85,-0.02,0.001,0.9995,0,0,0
2.855,-0.0171,-0.002,0.9956,0,0,0
2.86,-0.02,0,0.9966,0,0,0
2.865,-0.0166,-0.002,0.9956,0,0,0
2.87,-0.02,-0.0024,0.9966,0,0,0
2.875,-0.0181,0,0.9985,0,0,0
2.88,-0.0166,0,0.9985,0,0,0
2.885,-0.0161,-0.0024,0.9966,0,0,0
2.89,-0.0186,0,0.9951,0,0,0
2.895,-0.0176,-0.0005,0.998,0,0,0
2.9,-0.0161,-0.0005,0.999,0,0,0
2.905,-0.0176,-0.0015,0.9961,0,0,0
2.91,-0.0186,0,0.9961,0,0,0
2.915,-0.0186,-0.0015,0.9946,0,0,0
2.92,-0.0181,0,0.998,0,0,0
2.925,-0.0186,0.0005,0.9971,0,0,0
2.93,-0.0151,0,0.9971,0,0,0
2.935,-0.0186,0.0005,0.9961,0,0,0
2.94,-0.0151,0,0.9976,0,0,0
2.945,-0.0176,0,0.9956,0,0,0
2.95,-0.0171,0,0.9956,0,0,0
2.955,-0.0171,0.002,0.998,0,0,0
2.96,-0.0195,0.001,0.998,0,0,0
2.965,-0.0156,-0.0005,0.9951,0,0,0
2.97,-0.0181,0,0.9976,0,0,0
2.975,-0.0171,-0.001,0.9956,0,0,0
2.98,-0.0176,-0.002,0.9976,0,0,0
2.985,-0.0186,-0.0005,0.9956,0,0,0
2.99,-0.0176,-0.002,0.9971,0,0,0
2.995,-0.0176,0,0.9971,0,0,0
3,-0.0186,-0.0005,0.9995,0,0,0
3.005,-0.019,0,0.998,0,0,0
3.01,-0.0171,0.0015,0.998,0,0,0
3.015,-0.0176,0,0.9976,0,0,0
3.02,-0.0166,0,0.998,0,0,0
3.025,-0.019,-0.002,0.9971,0,0,0
3.03,-0.019,0.0015,0.999,0,0,0
3.035,-0.0181,0.001,0.9976,0,0,0
3.04,-0.0171,0.001,0.9985,0,0,0
3.045,-0.0181,0,0.9966,0,0,0
3.05,-0.0166,0,0.9937,0,0,0
3.055,-0.0195,0,0.9985,0,0,0
3.06,-0.0171,-0.001,0.998,0,0,0
3.065,-0.0171,0.001,0.9956,0,0,0
3.07,-0.0166,0.0005,0.9976,0,0,0
3.075,-0.0176,0.0015,0.9966,0,0,0
3.08,-0.0156,-0.0015,0.999,0,0,0
3.085,-0.0166,-0.001,0.9995,0,0,0
3.09,-0.0176,-0.0005,0.9961,0,0,0
3.095,-0.0166,0.0024,0.9961,0,0,0
3.1,-0.019,0.0005,0.9966,0,0,0
3.105,-0.0186,-0.002,0.9951,0,0,0
3.11,-0.0171,0,0.9966,0,0,0
3.115,-0.0186,-0.0005,0.9956,0,0,0
3.12,-0.0186,0,1.0005,0,0,0
3.125,-0.019,-0.0015,0.9985,0,0,0
3.13,-0.0166,0.0005,0.9985,0,0,0
3.135,-0.0171,0.0034,0.9956,0,0,0
3.14,-0.0176,-0.0005,0.9966,0,0,0
3.145,-0.0171,0.0024,0.9985,0,0,0
3.15,-0.0166,-0.0015,0.9966,0,0,0
3.155,-0.0181,0,0.9956,0,0,0
3.16,-0.0176,0.0005,0.998,0,0,0
3.165,-0.0171,0,0.998,0,0,0
3.17,-0.0156,0.0015,0.9961,0,0,0
3.175,-0.0176,-0.0005,0.9966,0,0,0
3.18,-0.0186,-0.0015,0.9985,0,0,0
3.185,-0.0176,0,0.998,0,0,0
3.19,-0.019,0,0.9976,0,0,0
3.195,-0.0161,0.0005,0.9956,0,0,0
3.2,-0.019,0,0.9995,0,0,0
3.205,-0.0176,0.001,0.9976,0,0,0
3.21,-0.0146,0.001,0.9956,0,0,0
3.215,-0.0186,0.0005,0.9941,0,0,0
3.22,-0.02,-0.0005,0.9971,0,0,0
3.225,-0.0166,-0.0005,0.9985,0,0,0
3.23,-0.019,0.0024,0.9985,0,0,0
3.235,-0.0181,-0.0005,0.9971,0,0,0
3.24,-0.0195,0,1.0005,0,0,0
3.245,-0.0176,0,0.9976,0,0,0
3.25,-0.0195,0.002,0.9985,0,0,0
3.255,-0.0166,-0.001,0.9961,0,0,0
3.26,-0.0176,-0.0015,0.998,0,0,0
3.265,-0.0181,-0.0005,0.9976,0,0,0
3.27,-0.0166,0,0.9946,0,0,0
3.275,-0.02,0.0005,0.9946,0,0,0
3.28,-0.0195,0,0.998,0,0,0
3.285,-0.0176,-0.001,0.9985,0,0,0
3.29,-0.0171,0.002,0.9956,0,0,0
3.295,-0.0171,-0.002,0.998,0,0,0
3.3,-0.0171,0,0.9976,0,0,0
3.305,-0.0166,0.0024,0.998,0,0,0
3.31,-0.0171,-0.0005,0.9985,0,0,0
3.315,-0.0156,0.0005,0.998,0,0,0
3.32,-0.0186,-0.0005,0.9961,0,0,0
3.325,-0.0166,0.0005,0.999,0,0,0
3.33,-0.0176,0,0.998,0,0,0
3.335,-0.0181,0,0.9956,0,0,0
3.34,-0.019,0.0029,0.9951,0,0,0
3.345,-0.019,0,0.9985,0,0,0
3.35,-0.0176,0.0005,0.9976,0,0,0
3.355,-0.0186,0.0005,0.9951,0,0,0
3.36,-0.019,-0.001,0.9976,0,0,0
3.365,-0.0176,0,0.998,0,0,0
3.37,-0.0181,-0.0015,0.9966,0,0,0
3.375,-0.0176,0.001,0.9966,0,0,0
3.38,-0.0195,0.0015,0.9966,0,0,0
3.385,-0.0161,-0.001,0.9976,0,0,0
3.39,-0.0176,-0.0015,0.998,0,0,0
3.395,-0.0181,0.0015,0.9961,0,0,0
3.4,-0.019,-0.002,0.9985,0,0,0
3.405,-0.0176,-0.0005,0.9956,0,0,0
3.41,-0.0181,0,1.0005,0,0,0
3.415,-0.0176,0.0005,0.9995,0,0,0
3.42,-0.02,0.0005,0.9966,0,0,0
3.425,-0.0195,-0.0005,0.999,0,0,0
3.43,-0.0181,-0.0024,1,0,0,0
3.435,-0.0176,-0.0015,0.9956,0,0,0
3.44,-0.0176,0.0005,0.9985,0,0,0
3.445,-0.0156,-0.002,0.998,0,0,0
3.45,-0.0166,-0.001,0.999,0,0,0
3.455,-0.0171,0,0.9976,0,0,0
3.46,-0.0181,0,0.9956,0,0,0
3.465,-0.0161,0,0.9976,0,0,0
3.47,-0.0161,0,0.9995,0,0,0
3.475,-0.0186,0,0.9956,0,0,0
3.48,-0.0181,0,0.9995,0,0,0
3.485,-0.02,0,0.9971,0,0,0
3.49,-0.019,0,1,0,0,0
3.495,-0.0166,-0.001,0.9956,0,0,0
3.5,-0.0186,-0.0005,0.9956,0,0,0
3.505,-0.0166,0.0015,0.998,0,0,0
3.51,-0.0186,-0.0005,0.9995,0,0,0
3.515,-0.0156,0.0005,0.9985,0,0,0
3.52,-0.0181,-0.0005,0.9971,0,0,0
3.525,-0.019,-0.001,0.9966,0,0,0
3.53,-0.0176,-0.001,1.0005,0,0,0
3.535,-0.0186,-0.002,0.9995,0,0,0
3.54,-0.0176,-0.002,0.999,0,0,0
3.545,-0.0176,0.001,0.9985,0,0,0
3.55,-0.0171,0,0.9961,0,0,0
3.555,-0.0176,0.002,0.999,0,0,0
3.56,-0.0195,0,0.9971,0,0,0
3.565,-0.0195,-0.0005,0.9971,0,0,0
3.57,-0.0176,0,0.9976,0,0,0
3.575,-0.0151,0,0.998,0,0,0
3.58,-0.0195,0,0.9976,0,0,0
3.585,-0.019,0.002,0.9941,0,0,0
3.59,-0.0186,0,0.9985,0,0,0
3.595,-0.0171,0.0015,0.998,0,0,0
3.6,-0.0181,0,0.9985,0,0,0
3.605,-0.019,0,0.9971,0,0,0
3.61,-0.0195,-0.0024,0.9976,0,0,0
3.615,-0.0156,0.0005,0.9971,0,0,0
3.62,-0.019,-0.0005,0.9956,0,0,0
3.625,-0.0181,0.001,0.9976,0,0,0
3.63,-0.0186,-0.0005,0.9985,0,0,0
3.635,-0.0181,0.0005,0.9985,0,0,0
3.64,-0.019,0.0005,0.998,0,0,0
3.645,-0.0176,0.002,0.9976,0,0,0
3.65,-0.0176,0,0.999,0,0,0
3.655,-0.0176,0.0005,0.998,0,0,0
3.66,-0.0171,-0.0005,0.9961,0,0,0
3.665,-0.02,0,0.9971,0,0,0
3.67,-0.0171,-0.001,0.9985,0,0,0
3.675,-0.0171,-0.001,0.9976,0,0,0
3.68,-0.0176,0.0005,0.9961,0,0,0
3.685,-0.0186,0.0005,0.9956,0,0,0
3.69,-0.0195,-0.002,0.9956,0,0,0
3.695,-0.0161,0.001,0.998,0,0,0
3.7,-0.0181,-0.0029,0.998,0,0,0
3.705,-0.019,-0.0005,0.9966,0,0,0
3.71,-0.0166,0.0005,0.9966,0,0,0
3.715,-0.0186,0,0.9995,0,0,0
3.72,-0.019,0,1,0,0,0
3.725,-0.0171,0,0.9985,0,0,0
3.73,-0.019,-0.0024,0.9985,0,0,0
3.735,-0.0176,-0.001,0.9985,0,0,0
3.74,-0.0176,0,0.9946,0,0,0
3.745,-0.0195,0.0005,0.9946,0,0,0
3.75,-0.0166,0,0.9976,0,0,0
3.755,-0.0195,0,0.9961,0,0,0
3.76,-0.0181,-0.0015,0.9985,0,0,0
3.765,-0.0176,-0.0005,0.9961,0,0,0
3.77,-0.0161,-0.001,0.9966,0,0,0
3.775,-0.021,-0.001,0.9976,0,0,0
3.78,-0.0161,0.001,0.9976,0,0,0
3.785,-0.0176,0.0005,0.998,0,0,0
3.79,-0.0171,-0.0005,0.9956,0,0,0
3.795,-0.0166,-0.0024,0.9961,0,0,0
3.8,-0.0205,-0.0015,0.9971,0,0,0
3.805,-0.0161,0,0.9961,0,0,0
3.81,-0.0166,-0.0005,0.9956,0,0,0
3.815,-0.0166,-0.0005,0.9961,0,0,0
3.82,-0.019,0.0005,0.9971,0,0,0
3.825,-0.0161,-0.001,0.9976,0,0,0
3.83,-0.0186,0.0005,0.9966,0,0,0
3.835,-0.0181,-0.0015,0.9985,0,0,0
3.84,-0.0176,-0.001,0.998,0,0,0
3.845,-0.0171,-0.0024,0.9966,0,0,0
3.85,-0.0181,0,0.9946,0,0,0
3.855,-0.0166,-0.002,0.998,0,0,0
3.86,-0.0176,0.0005,0.9985,0,0,0
3.865,-0.0176,-0.0005,0.998,0,0,0
3.87,-0.0166,0.001,0.9956,0,0,0
3.875,-0.0186,-0.001,0.9956,0,0,0
3.88,-0.0151,-0.002,1,0,0,0
3.885,-0.0171,0,0.999,0,0,0
3.89,-0.0171,0.0005,0.9951,0,0,0
3.895,-0.0161,-0.001,0.9971,0,0,0
3.9,-0.0166,0,0.999,0,0,0
3.905,-0.0161,-0.0024,0.9956,0,0,0
3.91,-0.0181,0.0005,0.9956,0,0,0
3.915,-0.0171,-0.0005,0.9976,0,0,0
3.92,-0.0171,0,0.9961,0,0,0
3.925,-0.019,0,0.9976,0,0,0
3.93,-0.0176,0.0005,0.9976,0,0,0
3.935,-0.0171,0,0.9966,0,0,0
3.94,-0.0186,0,0.9961,0,0,0
3.945,-0.0186,0,0.9961,0,0,0
3.95,-0.0176,0.0015,0.9956,0,0,0
3.955,-0.02,-0.0015,0.9985,0,0,0
3.96,-0.0171,0,0.9971,0,0,0
3.965,-0.0151,-0.0005,0.998,0,0,0
3.97,-0.0181,0.0005,0.9956,0,0,0
3.975,-0.0166,0.0005,0.9966,0,0,0
3.98,-0.0156,0,0.9961,0,0,0
3.985,-0.0171,-0.001,0.9976,0,0,0
3.99,-0.0176,0,0.9976,0,0,0
3.995,-0.0176,0,0.9976,0,0,0
4,-0.0171,-0.001,0.9985,0,0,0
4.005,-0.0166,0.0005,0.9971,0,0,0
4.01,-0.0161,-0.0005,0.999,0,0,0
4.015,-0.0186,0,0.998,0,0,0
4.02,-0.0176,0.002,0.999,0,0,0
4.025,-0.0176,0,0.9985,0,0,0
4.03,-0.0171,0.0015,1.0005,0,0,0
4.035,-0.0186,0.0005,0.999,0,0,0
4.04,-0.0186,-0.001,0.9966,0,0,0
4.045,-0.0181,0,1.001,0,0,0
4.05,-0.02,-0.0005,0.998,0,0,0
4.055,-0.0176,0,0.9961,0,0,0
4.06,-0.0171,-0.0005,0.9941,0,0,0
4.065,-0.02,-0.0005,0.9976,0,0,0
4.07,-0.0176,0.001,0.9971,0,0,0
4.075,-0.019,-0.0005,0.998,0,0,0
4.08,-0.0186,-0.0015,0.9956,0,0,0
4.085,-0.0161,-0.0005,0.9995,0,0,0
4.09,-0.0166,-0.001,0.9985,0,0,0
4.095,-0.0181,0,0.998,0,0,0
4.1,-0.019,0.0005,0.9985,0,0,0
4.105,-0.0171,-0.001,0.9976,0,0,0
4.11,-0.019,0.0005,0.9966,0,0,0
4.115,-0.0176,0.001,0.9971,0,0,0
4.12,-0.0181,-0.0015,0.9966,0,0,0
4.125,-0.0181,0,0.998,0,0,0
4.13,-0.0176,-0.002,0.9971,0,0,0
4.135,-0.0186,0,0.9951,0,0,0
4.14,-0.019,-0.0005,0.9961,0,0,0
4.145,-0.0181,-0.0005,1,0,0,0
4.15,-0.0171,-0.0005,1,0,0,0
4.155,-0.0171,0.001,0.9956,0,0,0
4.16,-0.0166,0,0.9961,0,0,0
4.165,-0.0195,0.0015,0.9976,0,0,0
4.17,-0.0171,0,1,0,0,0
4.175,-0.0171,0.002,0.998,0,0,0
4.18,-0.0186,0,0.9951,0,0,0
4.185,-0.0171,-0.0034,0.998,0,0,0
4.19,-0.0171,0,0.9966,0,0,0
4.195,-0.019,0,0.9976,0,0,0
4.2,-0.0176,0,0.9966,0,0,0
4.205,-0.0186,0.001,0.9961,0,0,0
4.21,-0.0171,0,0.9976,0,0,0
4.215,-0.019,-0.0015,0.998,0,0,0
4.22,-0.019,-0.0015,0.9961,0,0,0
4.225,-0.0181,0,0.999,0,0,0
4.23,-0.0176,-0.0005,0.9985,0,0,0
4.235,-0.019,-0.0005,0.9971,0,0,0
4.24,-0.0181,0.001,0.9961,0,0,0
4.245,-0.02,0.001,0.9956,0,0,0
4.25,-0.019,0,0.9976,0,0,0
4.255,-0.0166,-0.0005,1.0005,0,0,0
4.26,-0.0181,0.001,0.9976,0,0,0
4.265,-0.0186,-0.001,0.998,0,0,0
4.27,-0.0166,-0.0015,0.9971,0,0,0
4.275,-0.019,-0.001,0.999,0,0,0
4.28,-0.0161,-0.001,0.9966,0,0,0
4.285,-0.0166,0.001,0.9966,0,0,0
4.29,-0.0166,0,0.9956,0,0,0
4.295,-0.0181,-0.0015,0.9951,0,0,0
4.3,-0.0186,-0.002,0.9971,0,0,0
4.305,-0.0176,-0.0015,1,0,0,0
4.31,-0.0166,-0.002,0.9976,0,0,0
4.315,-0.0156,0,0.998,0,0,0
4.32,-0.0176,0,0.998,0,0,0
4.325,-0.019,0.0005,0.998,0,0,0
4.33,-0.0171,0,0.9976,0,0,0
4.335,-0.0195,0.0005,1,0,0,0
4.34,-0.019,0,0.9971,0,0,0
4.345,-0.0186,0,0.9956,0,0,0
4.35,-0.0186,0,0.999,0,0,0
4.355,-0.0181,0,0.9995,0,0,0
4.36,-0.0166,-0.0005,0.9995,0,0,0
4.365,-0.0186,0.0005,0.9966,0,0,0
4.37,-0.0205,-0.002,0.9971,0,0,0
4.375,-0.0166,0,0.999,0,0,0
4.38,-0.0195,-0.001,0.999,0,0,0
4.385,-0.0181,0.0005,0.999,0,0,0
4.39,-0.0181,-0.001,0.9966,0,0,0
4.395,-0.0156,0,0.9971,0,0,0
4.4,-0.0171,0.001,0.9966,0,0,0
4.405,-0.0186,0.0005,0.9976,0,0,0
4.41,-0.0171,-0.002,0.9961,0,0,0
4.415,-0.0186,0,0.9985,0,0,0
4.42,-0.0161,-0.0015,0.9976,0,0,0
4.425,-0.0171,0,1.0005,0,0,0
4.43,-0.0186,-0.0005,0.9961,0,0,0
4.435,-0.0166,0,0.999,0,0,0
4.44,-0.0166,0.001,0.9971,0,0,0
4.445,-0.0166,-0.0005,0.999,0,0,0
4.45,-0.019,0,0.9961,0,0,0
4.455,-0.0181,-0.0005,0.998,0,0,0
4.46,-0.0151,0.0015,0.9961,0,0,0
4.465,-0.0186,0,0.9961,0,0,0
4.47,-0.0166,0.0005,0.9971,0,0,0
4.475,-0.0176,-0.001,0.998,0,0,0
4.48,-0.0176,0.001,0.9976,0,0,0
4.485,-0.0171,0.0005,0.9976,0,0,0
4.49,-0.0161,0,0.9956,0,0,0
4.495,-0.0171,-0.0015,0.9985,0,0,0
4.5,-0.0181,0.0005,0.9961,0,0,0
4.505,-0.0176,0.001,0.9961,0,0,0
4.51,-0.0156,0,0.9976,0,0,0
4.515,-0.0171,-0.001,0.9985,0,0,0
4.52,-0.0171,0.0015,0.9985,0,0,0
4.525,-0.0161,0.001,0.9966,0,0,0
4.53,-0.02,0,0.9971,0,0,0
4.535,-0.0181,0.001,0.9961,0,0,0
4.54,-0.0186,0,0.9971,0,0,0
4.545,-0.0171,0,0.9995,0,0,0
4.55,-0.0186,0.0005,0.9971,0,0,0
4.555,-0.0171,0,0.998,0,0,0
4.56,-0.0166,-0.0015,0.9976,0,0,0
4.565,-0.0181,0,0.998,0,0,0
4.57,-0.0186,0,0.9966,0,0,0
4.575,-0.019,-0.001,0.9956,0,0,0
4.58,-0.0195,-0.0005,0.9971,0,0,0
4.585,-0.0195,0.0015,0.999,0,0,0
4.59,-0.0176,-0.001,0.9956,0,0,0
4.595,-0.0181,-0.001,0.9966,0,0,0
4.6,-0.0181,-0.0005,0.9971,0,0,0
4.605,-0.0181,-0.0005,0.9971,0,0,0
4.61,-0.0166,0.001,0.998,0,0,0
4.615,-0.019,-0.001,0.9971,0,0,0
4.62,-0.019,-0.0005,0.998,0,0,0
4.625,-0.0181,0,0.9966,0,0,0
4.63,-0.0161,-0.0024,0.9956,0,0,0
4.635,-0.0176,0.001,0.9976,0,0,0
4.64,-0.0156,0.0005,0.9966,0,0,0
4.645,-0.0176,-0.0005,0.9995,0,0,0
4.65,-0.019,0.002,0.9932,0,0,0
4.655,-0.0176,-0.0005,0.9976,0,0,0
4.66,-0.02,-0.0005,0.9971,0,0,0
4.665,-0.0171,0,0.999,0,0,0
4.67,-0.0186,0.0005,1.001,0,0,0
4.675,-0.0181,0,0.9956,0,0,0
4.68,-0.0171,0.0015,0.9941,0,0,0
4.685,-0.0181,-0.001,0.998,0,0,0
4.69,-0.0161,0.0029,0.9951,0,0,0
4.695,-0.0176,0.0015,1.0005,0,0,0
4.7,-0.02,-0.0005,0.9927,0,0,0
4.705,-0.0098,-0.0005,1.0005,0,0,0
4.71,-0.0229,-0.002,0.9937,0,0,0
4.715,-0.0186,0,1.0039,0,0,0
4.72,-0.022,0.002,0.998,0,0,0
4.725,-0.0137,0.0049,0.9927,0,0,0
4.73,-0.0161,0.0015,1.002,0,0,0
4.735,-0.0181,0,1.0068,0,0,0
4.74,-0.0181,0,1,0,0,0
4.745,-0.0186,0.0005,0.9902,0,0,0
4.75,-0.0215,0,0.9956,0,0,0
4.755,-0.0166,0.0068,1.0049,0,0,0
4.76,-0.0166,-0.001,0.999,0,0,0
4.765,-0.0166,0.0054,0.998,0,0,0
4.77,-0.0313,0.0244,1.0083,0.3052,0.1221,-0.5493
4.775,-0.0562,0.0098,0.9443,0.4272,-1.4038,-1.5869
4.78,-0.019,-0.0024,0.938,1.2817,-2.1362,-1.1597
4.785,-0.0049,0.0288,1.0283,1.77,-0.1831,-0.9766
4.79,-0.0566,0.041,1.0649,0.3052,-0.9766,-2.8687
4.795,-0.0181,0.0435,0.9688,1.1597,-0.7935,-5.188
4.8,-0.061,0.0815,0.9365,2.8076,0.6104,-6.2256
4.805,-0.0913,0.1558,1.0347,2.5635,2.1973,-11.3525
4.81,-0.1226,0.186,1.0469,0.6714,-0.2441,-18.8599
4.815,-0.1387,0.3081,1.0034,1.3428,2.8687,-28.5645
4.82,-0.1948,0.4346,1.0034,0.1221,4.7607,-42.6025
4.825,-0.2075,0.3843,1.0151,-2.6855,2.4414,-59.8145
4.83,-0.2012,0.2695,1.0068,-2.9907,3.1128,-75.6226
4.835,-0.2095,0.2017,0.9531,-2.6245,2.7466,-87.2192
4.84,-0.1895,0.1421,0.9927,-3.2959,1.709,-96.9849
4.845,-0.1807,0.1221,1.0063,-1.8921,1.1597,-108.2153
4.85,-0.1743,-0.5088,0.9512,-11.7798,2.8687,-109.8022
4.855,0.1133,-0.2837,0.7329,-1.6479,-13.0005,-87.2192
4.86,0.3135,-0.0396,0.7837,-6.2256,-11.8408,-48.0957
4.865,0.5225,-0.1655,1.3066,-15.4419,-13.0005,-30.9448
4.87,0.3159,-0.1533,1.6514,-20.6299,0.4272,-30.5176
4.875,0.0322,0.0693,1.4917,-31.0669,13.1226,-30.2734
4.88,-0.021,0.0806,1.3965,-51.0864,27.771,-29.1748
4.885,-0.0498,-0.1245,1.1401,-79.7729,29.7241,-20.813
4.89,0.1523,-0.4854,1.0669,-88.0737,3.8452,0.6714
4.895,0.3818,-0.8169,0.9609,-42.1753,-12.085,24.1089
4.9,0.0483,-0.7344,0.8359,-4.7607,1.2817,43.457
4.905,-0.1367,-0.3682,0.7954,-5.5542,0,55.2979
4.91,-0.0464,-0.1523,1.0117,-27.4048,17.9443,58.1055
4.915,-0.0112,0.2314,1.106,-46.5698,56.4575,59.082
4.92,0.0122,0.2861,0.9136,-73.5474,63.7817,63.9648
4.925,0.6387,1.0259,1.2856,-80.9937,44.1284,61.0962
4.93,0.3618,0.3052,0.7041,-96.9238,32.7148,69.2139
4.935,0.0742,-0.0386,1.479,-109.5581,12.9395,55.4199
4.94,-0.3286,0.1582,1.6953,-122.3145,10.498,40.7715
4.945,-0.3809,0.4897,1.6201,-144.6533,8.4229,40.2832
4.95,-0.1514,0.4419,1.7549,-158.2642,15.7471,21.5454
4.955,-0.2031,0.4741,1.7192,-169.3115,37.0483,-7.4463
4.96,-0.3789,0.375,1.9609,-193.3594,70.4956,-28.8696
4.965,-0.7061,0.1577,1.4233,-220.1538,69.6411,-26.6113
4.97,-0.8228,-0.6343,1.0981,-219.0552,15.2588,-23.3765
4.975,-0.4863,-0.9131,1.6099,-277.832,12.8174,-1.2817
4.98,-1.2798,-1.2529,1.7681,-282.3486,-30.2734,12.8784
4.985,-1.6377,-1.4521,1.9233,-277.9541,-38.8794,28.8696
4.99,-1.5918,-1.5215,2.438,-264.6484,-84.5947,46.7529
4.995,-1.3755,-1.8433,2.918,-255.188,-89.8438,71.228
5,-0.8604,-2.7783,3.54,-288.6353,-87.8906,98.1445
5.005,-1.3853,-1.4116,3.2803,-253.2959,-99.1211,116.333
5.01,-1.1426,-1.6362,3.5039,-233.3374,-128.6621,144.7754
5.015,-0.9121,-1.6294,3.5776,-221.1304,-129.8218,162.6587
5.02,-0.8145,-1.6074,3.5352,-205.9326,-130.127,176.3306
5.025,-0.6919,-1.5503,3.5405,-183.5327,-155.5176,185.1807
5.03,-0.498,-1.4829,3.6436,-164.2456,-176.8188,190.6128
5.035,-0.4063,-1.4468,3.6304,-136.4136,-187.561,194.6411
5.04,-0.3345,-1.4595,3.5649,-105.1025,-213.2568,199.2188
5.045,-0.1592,-1.3174,3.5444,-72.0825,-240.5396,200.9888
5.05,-0.0117,-1.1675,3.5444,-41.748,-253.0518,196.5332
5.055,0.02,-1.2598,3.436,-1.0376,-270.1416,191.3452
5.06,0.1787,-0.8774,3.3667,23.3765,-291.687,183.8379
5.065,0.1504,-0.7285,3.1201,70.5566,-288.8794,187.1948
5.07,0.3076,-0.7983,3.2139,84.4116,-291.0156,173.0347
5.075,0.3315,-0.7559,3.0688,118.4692,-279.2358,166.1377
5.08,0.4648,-0.5503,2.8716,131.958,-271.3623,161.5601
5.085,0.5068,-0.4976,2.7041,155.7617,-242.6147,152.5879
5.09,0.5547,-0.3628,2.4248,168.0908,-232.3608,142.5781
5.095,0.6978,-0.3638,2.2944,181.6406,-208.4351,129.4556
5.1,0.7202,-0.1855,1.8882,193.6035,-191.2842,119.0186
5.105,0.9048,-0.1885,1.792,197.7539,-179.9927,101.5015
5.11,0.978,-0.1006,1.5649,206.7871,-162.5977,80.4443
5.115,0.9897,-0.0601,1.3687,213.1348,-156.5552,57.5562
5.12,1.043,-0.0601,1.2598,220.8252,-152.0996,33.5693
5.125,1.0493,-0.0513,1.1426,225.3418,-142.7002,9.2163
5.13,1.022,-0.0703,1.0601,230.1636,-132.6904,-14.8315
5.135,0.9502,-0.0991,0.9458,234.6191,-127.0752,-38.0249
5.14,0.8975,-0.1392,0.874,238.5254,-120.0562,-60.5469
5.145,0.8193,-0.2178,0.8066,241.7603,-108.8257,-81.3599
5.15,0.7056,-0.293,0.7227,244.9341,-97.4121,-99.3042
5.155,0.5962,-0.3389,0.6592,247.3145,-88.623,-114.8682
5.16,0.481,-0.3936,0.6255,249.4507,-76.2329,-127.0142
5.165,0.3364,-0.4268,0.5283,251.77,-62.5,-135.376
